Category,Channel,Message
NORMAL,10,Okay I'm getting sleepy
NORMAL,10,okay well bed time for me
NORMAL,10,okay!
NORMAL,10,"Okay, I see a rule in the book that says mechanics are not for cars"
NORMAL,10,"Okay, teacher, Mr. Doc"
NORMAL,10,oki
NORMAL,10,okie
NORMAL,10,omg
NORMAL,10,Omni academy represent! lol
NORMAL,10,omw
NORMAL,10,on pc it looks amazing
NORMAL,10,on the toilet
NORMAL,10,one alcohol free whiskey pls
NORMAL,10,one dairy-free choccy milk please
NORMAL,10,only playable on PC :o
NORMAL,10,oo nice glam
NORMAL,10,oof
NORMAL,10,OOO
NORMAL,10,Oooh I assume you had a lot of materia saved up?
NORMAL,10,oooh oki oki
NORMAL,10,oooo
NORMAL,10,oooooh neat neat
NORMAL,10,oops
NORMAL,10,oops  sorry  ;(
NORMAL,10,or f sakes
NORMAL,10,or it won't launch
NORMAL,10,or skrew's socks?
NORMAL,10,Or the new Zelda Musou.
NORMAL,10,or Magicked Bed
NORMAL,10,paging a diaval alucard
NORMAL,10,parsing is illegal
NORMAL,10,Persuade me
NORMAL,10,pfft
NORMAL,10,Please
NORMAL,10,please i cant spend another 12 hours watching it all
NORMAL,10,Please join our FC please please please
NORMAL,10,PLEASURE DOING BUSINESS
NORMAL,10,pm or am?
NORMAL,10,pray
NORMAL,10,prob not
NORMAL,10,"Pssh, I can go Viera my damn self! Oh, wait you said all the ladies"
NORMAL,10,pst would be 4pm tho
NORMAL,10,PVP is all i do outside of dailies
NORMAL,10,que pop
NORMAL,10,question about drk
NORMAL,10,Rae <3333
NORMAL,10,Raises hand
NORMAL,10,rank not tank
NORMAL,10,Ren is my delivery boy!
NORMAL,10,ren still looks like a hacker
NORMAL,10,rent free/
NORMAL,10,rent is free as long as you clean the toilet
NORMAL,10,right
NORMAL,10,right??
NORMAL,10,rip
NORMAL,10,RUN BOYS
NORMAL,10,said you can redeem it on ps5 rtho
NORMAL,10,same
NORMAL,10,same :<
NORMAL,10,Say Dual rear wheel
NORMAL,10,Seems accurate
NORMAL,10,She likes it!
NORMAL,10,shiot
NORMAL,10,shoot
NORMAL,10,should be possible with pentamelded aesthete
NORMAL,10,should have left him dead
NORMAL,10,should i make Flying Chair?
NORMAL,10,shy is so dumb
NORMAL,10,Sickness must be purged!
NORMAL,10,siiiiiiiiiiiiigh
NORMAL,10,Sit back and spam them Fire 4's and Xenos XD
NORMAL,10,sksksksksksksk skitter skitter
NORMAL,10,Slap Ren for me cake!
NORMAL,10,Sleep time
NORMAL,10,smile for the camera
NORMAL,10,so cute
NORMAL,10,"so for now on, i'll just be nakey around u"
NORMAL,10,so I came to stop him
NORMAL,10,so i can give the 421st like
NORMAL,10,so much
NORMAL,10,SO they removed cyberpunk from the ps store.
NORMAL,10,so tonight is 10
NORMAL,10,"So you had Onsal, its basically capture the point and kill"
NORMAL,10,"So, as a DRG, if I don't die, I do 0.1 extra damage.."
NORMAL,10,some of it sells good
NORMAL,10,SOmetimes I get one as a quest reward.
NORMAL,10,sometimes later
NORMAL,10,sooo comfy
NORMAL,10,sooo cute
NORMAL,10,sooo tired
NORMAL,10,sorry
NORMAL,10,Stabbys other girlfriend
NORMAL,10,staring at bright lights isn't good for you
NORMAL,10,Stars corner know
NORMAL,10,Stay safe
NORMAL,10,"still, we're winning somehow"
NORMAL,10,stop
NORMAL,10,STOP IT!
NORMAL,10,sup bb
NORMAL,10,sure
NORMAL,10,sure is
NORMAL,10,sure it is
NORMAL,10,sure thing!
NORMAL,10,sure!
NORMAL,10,sweats
NORMAL,10,swiftcast is your friend
NORMAL,10,Syn has to go
NORMAL,10,"Syn, you're making me miss my bunny now lol"
NORMAL,10,T_T que pop
NORMAL,10,take it back
NORMAL,10,tea
NORMAL,10,thamk :3
NORMAL,10,thanarian
NORMAL,10,thank you
NORMAL,10,thank you ghost lol
NORMAL,10,thank you so much ^^
NORMAL,10,"Thank you, Mr. Darksouls!"
NORMAL,10,thankfully SE made leveling DoH/DoL A LOT easier now XD
NORMAL,10,thanks
NORMAL,10,Thanks for having me :)
NORMAL,10,thanks SE
NORMAL,10,thanks so mcuh!
NORMAL,10,thanks!
NORMAL,10,Thanks! :D
NORMAL,10,thanks! im mid match atm tho
NORMAL,10,that game was not made for older consoles
NORMAL,10,that he hated my lala?
NORMAL,10,That is a VERY Nice glamour Apple
NORMAL,10,that looked welsh
NORMAL,10,that maintence they doing on the 21st
NORMAL,10,that makes my life easier :D
NORMAL,10,THAT MEANS
NORMAL,10,that my amazing glams
NORMAL,10,that used to be my title
NORMAL,10,thats funny
NORMAL,10,thats good atleast!
NORMAL,10,thats how i was.  but now i actually enjoy it a little bit
NORMAL,10,thats no fun
NORMAL,10,that's no fun
NORMAL,10,thats not my fault
NORMAL,10,that's why i'm interested in the new raids
NORMAL,10,The bed is the most hilarioud thing.
NORMAL,10,"the change to levinstrike makes it so you can only get hq levinstrike, so it's even easier"
NORMAL,10,the door would be moved here
NORMAL,10,the green memories?
NORMAL,10,the mid-tier requires levinstrike and alkahest hq
NORMAL,10,"the more kills you get, the higher your ""Battle High"" goes, which makes you do more damage"
NORMAL,10,"THE NAME'S RACOOME, AND IT RHYMES, WITH DOOM, AND YOU'RE GONNA BE HURTING, ALL...TOO...SOON!"
NORMAL,10,The real male miqote are hrothgar
NORMAL,10,The reason i'm leveling crafting and gathering classes is for that set alone.
NORMAL,10,the trash can
NORMAL,10,their fc is shit
NORMAL,10,then another thing
NORMAL,10,then no
NORMAL,10,then start killing
NORMAL,10,then wanna get back on later
NORMAL,10,thenk you frend
NORMAL,10,"there is ucob, uwu and??"
NORMAL,10,there we go
NORMAL,10,there's a raffle tonight and i want stuff bc i am a rat
NORMAL,10,theres at least 100 new faces since i last played seriously
NORMAL,10,"they'll try to minimize the fallout, but it's fucked."
NORMAL,10,they're open till like 1am est
NORMAL,10,think the PS5 can handle it?
NORMAL,10,This is fine and healthy
NORMAL,10,this is getting annoying
NORMAL,10,this is where mystel and tutuka will sleep
NORMAL,10,this is where twonkle sleeps
NORMAL,10,this level needs over 22Million xp os it will take a little while
NORMAL,10,"This new group I joined has some newer ultimate raiders in it, one of them hasn't cleared E8S. But I was surprised. We got through p1 of TEA in about 7-8 hours and now we're working on limit cut"
NORMAL,10,though*
NORMAL,10,throg is ring skrew
NORMAL,10,thx for the business <3
NORMAL,10,thx XD
NORMAL,10,together we shall rule the world withour potassium might
NORMAL,10,tried pvping
NORMAL,10,tried to ascertain thier whereabouts
NORMAL,10,tru
NORMAL,10,TRUE
NORMAL,10,true that :3
NORMAL,10,try running it on dx10 for a day or so
NORMAL,10,tutuka are you a triple legend on your main??
NORMAL,10,tutuka has no swimsuit either
NORMAL,10,tutuka there is no time to explain
NORMAL,10,tutuka you too
NORMAL,10,two festive folks and some lost christmas workshop elf with pinkeye
NORMAL,10,TWONKLE
NORMAL,10,twonkle i need to show you my house next time!
NORMAL,10,twonkle we need to get you one
NORMAL,10,ty bb ; v ;
NORMAL,10,"ty for coming with, phantom!"
NORMAL,10,tyty
NORMAL,10,u better not ruin it with +1 neko
NORMAL,10,u dont even have bunny ears
NORMAL,10,u go to jail for that
NORMAL,10,u gotta take better care of yourself
NORMAL,10,u take photo
NORMAL,10,ugh
NORMAL,10,ummm i was thinkin about goin back to bozja or doin roulettes
NORMAL,10,Understandable
NORMAL,10,unf towering that lumber is from zonureskin maps
NORMAL,10,ur broke
NORMAL,10,usually once you hit download you're screwed from a refund
NORMAL,10,UUUGHHH
NORMAL,10,uwu
NORMAL,10,"UwU, pwease gimme fantasia"
NORMAL,10,voidgate 2 is the only poopy part but it's such ez
NORMAL,10,wait
NORMAL,10,wait let grin
NORMAL,10,wait whaaat
NORMAL,10,wait what
NORMAL,10,"Wait,..it changes your underwear"
NORMAL,10,waiting for raid
NORMAL,10,wanna join for an expert roulette?
NORMAL,10,wanna listen to some tuunnes
NORMAL,10,way to go!!
NORMAL,10,wdym
NORMAL,10,wdyn?
NORMAL,10,We are all gay men
NORMAL,10,we can coexist ofc
NORMAL,10,we did all those runs for nothing btw
NORMAL,10,we do 930-1230 cst
NORMAL,10,we end at like 1230 est
NORMAL,10,we got a 2nd 4 parts resolves on final boss lol
NORMAL,10,we had our mech dude down first
NORMAL,10,we have more string instruments now
NORMAL,10,We hope to see you there!
NORMAL,10,we just started this week but we killed 9 tuesday
NORMAL,10,We need you.
NORMAL,10,We skip class
NORMAL,10,We smoke grass
NORMAL,10,we sound like baby alligators
NORMAL,10,we will just take this lala with us
NORMAL,10,we will see
NORMAL,10,we will visit her newest creation
NORMAL,10,Weapons all green begin countdown 3...2...1      DOM BARRAGE FULL BURST ASSAULT!
NORMAL,10,weight of the world
NORMAL,10,WELCOME!!
NORMAL,10,"well im out for today, tomorrow is TGIF  woot"
NORMAL,10,well yeah in my retainer
NORMAL,10,"well, I don't really understand what just happened"
NORMAL,10,we're the rats
NORMAL,10,were they that bad?
NORMAL,10,"Were you farming, or just roulette?"
NORMAL,10,werent you a cat girl
NORMAL,10,Western Corth was just the worst for me finding those air currents lol
NORMAL,10,we've got discord
NORMAL,10,what
NORMAL,10,What a rowdy bunch of vagrants you all are! Let us share drink once this adventure has come to an end!
NORMAL,10,what are voyages?
NORMAL,10,what are you doing here??
NORMAL,10,what are you up to?
NORMAL,10,What can I get you this Starlight season?
NORMAL,10,what did you write in the guestbook
NORMAL,10,what do u want im tryna eat dinner n watch youtube
NORMAL,10,what do you like to do?
NORMAL,10,what do you think of this one then
NORMAL,10,What happened to your Hells Kier
NORMAL,10,what is wrong with u neko
NORMAL,10,What kind of onions?
NORMAL,10,what song is this
NORMAL,10,what time do you work tomorrow?
NORMAL,10,what!
NORMAL,10,whatcha doin o:
NORMAL,10,what's on the menu?
NORMAL,10,what's prog for tonight?
NORMAL,10,whats this
NORMAL,10,what's wrong?
NORMAL,10,where do you sleep?
NORMAL,10,which datacenter are you from?
NORMAL,10,which raid was uwu again?
NORMAL,10,who is slapping asses around here?
NORMAL,10,who ordered the large mcdickin'
NORMAL,10,Why are you all here
NORMAL,10,why not??
NORMAL,10,with your heart
NORMAL,10,WOAH
NORMAL,10,wooow
NORMAL,10,wow
NORMAL,10,wow you really are good at kidnapping
NORMAL,10,"wow, i really like the way they did the obtaining flying part here in Azys Lla"
NORMAL,10,wtf
NORMAL,10,WTF
NORMAL,10,WTF TWONKLE
NORMAL,10,wut
NORMAL,10,wut 2077?
NORMAL,10,wyd
NORMAL,10,xD
NORMAL,10,xD
NORMAL,10,XD full inventory XD
NORMAL,10,y i k e s
NORMAL,10,y u do this
NORMAL,10,ya
NORMAL,10,yarrrr i be plunderin' dat booty now
NORMAL,10,ye lol
NORMAL,10,yea but hadn't seen em in a long time before that
NORMAL,10,yeaaah
NORMAL,10,yeah
NORMAL,10,yeah :D
NORMAL,10,Yeah buddy
NORMAL,10,yeah i should :c
NORMAL,10,yeah I spent like 200k pentamelding my aesthete
NORMAL,10,yeah i'll upgrade lol
NORMAL,10,yeah it does look nice
NORMAL,10,yeah it's a shame
NORMAL,10,"yeah so somwhere you need to obtain more SP per level, i am currently at rank 13, just starting on 14 and need 40 SP in two trees, for 80 SP"
NORMAL,10,Yeah they are D:
NORMAL,10,yeah what prinny said. it's a free ogcd damage. no reason to not use it
NORMAL,10,Yeah you're right. they get obsolete after a few patches
NORMAL,10,"yeah, I'm content with it"
NORMAL,10,yeeeeep
NORMAL,10,Yes
NORMAL,10,yes helo apple
NORMAL,10,"yes, it is"
NORMAL,10,yes?
NORMAL,10,yesss
NORMAL,10,yet neko's very likable
NORMAL,10,yikes
NORMAL,10,you are even overmelding omg
NORMAL,10,You are invited to the Hotel.
NORMAL,10,you are most welcome. I actually had 6 so could give you 2 without an issue
NORMAL,10,You are now a single mom.
NORMAL,10,You are now ours.
NORMAL,10,You are Required
NORMAL,10,You became fat!
NORMAL,10,You can always check Eulmore
NORMAL,10,you can't be cooler then me
NORMAL,10,you check other servers?
NORMAL,10,you get a hug too \o/
NORMAL,10,YOU HAVE SEEN THE BEST HOUSES IN FF14
NORMAL,10,YOU HAVE TO SEE IT
NORMAL,10,You just can't tell the difference between them and the males
NORMAL,10,you know i came to meme on someone and they arnt evenhere
NORMAL,10,you live? i see no more ded bodies:D
NORMAL,10,you look like a disney princess
NORMAL,10,you look like a dweeb
NORMAL,10,you look so different
NORMAL,10,"you must've done the really expensive overmelds, then"
NORMAL,10,you said you had a hot date or something
NORMAL,10,you see the Ultimate legends
NORMAL,10,you should have explained that
NORMAL,10,you two are quite the comedic duo
NORMAL,10,you warm now
NORMAL,10,you will  love it
NORMAL,10,You will comply.
NORMAL,10,You will join.
NORMAL,10,"you win this round, my crew calls for me"
NORMAL,10,You.
NORMAL,10,you'd forget that it's an apartment
NORMAL,10,you'll get it down np
NORMAL,10,your alt is a vtuber now
NORMAL,10,your lala was epic ren
NORMAL,10,"YOUR SACRIFICE HAS NOT BEEN FORGOTTEN, BUT IT WILL NOT BE DELIVERED HERE"
NORMAL,10,youve changed so many times this week o.o
NORMAL,10,yup
NORMAL,10,"yup, just a small DoT essentially"
NORMAL,10,zhloe's friend
NORMAL,10,All-purpose Explosives
NORMAL,10,Cactus Piss
NORMAL,10,Calf Leather
NORMAL,10,Calfskin Rider's Cap
NORMAL,10,Calfskin Rider's Jacket
NORMAL,10,Edible Bud
NORMAL,10,"South Shroud ( 33.2  , 23.6 ) i think Odin is up"
NORMAL,11," matches on and  at 7 pm ST (server time) !  - Join us via  to get those elusive magitek gorilla mounts ! https://discord.gg/revivalwings"
NORMAL,11,"""You said a bad word one time, but we can't tell you what word or when or what context, just that we know you said a naughty word >:("""
NORMAL,11,\o/ frand
NORMAL,11,"☆☆Shadowbringers Hunt Train • A Rank☆☆ Starting at  《Instance》  → Lakeland ( 27.6  , 15.3 )"
NORMAL,11,★★ Want all your hunting notifications relayed to you by a sweetly seductive mooing cow? Join Faloop today and get pings directly from you local spawners and train conductors!★★  https://discord.gg/wQt8yzE
NORMAL,11,• Looking for a group!
NORMAL,11,"※ If you need assistance, please reach out to me or the Empress! ※"
NORMAL,11,A cake!?
NORMAL,11,a pretty good rhythm game. Just found it today and been trying to FC it on hard
NORMAL,11,Adama is quiet ngl
NORMAL,11,AKA scientists
NORMAL,11,all they did was erp anyway
NORMAL,11,"also uhh...try looking up Lorenz, both in EN and Japanese."
NORMAL,11,And join Alith if that fails
NORMAL,11,And sending death threats to the company?
NORMAL,11,any open partis for the support fate?
NORMAL,11,anyone have a house in goblet either fc or personal that i may use to teleport to it  add me as a friend ; ;
NORMAL,11,"Anyone looking Kian, you find them here"
NORMAL,11,anyone need help with primal extremes? /tell me
NORMAL,11,Are you a girl?
NORMAL,11,Are you being racist in the hit MMO FFXIV?
NORMAL,11,aren't we back to the SB scenario writer for 5.4 now?
NORMAL,11,Avoid FC untill you make friends :D
NORMAL,11,bruh he just called diaval a non winner
NORMAL,11,"bruh if we dont get some new garlean inspired gear next expac if we are going there, ima scream too"
NORMAL,11,"Come and get a free gift at Limsa Upper Decks at the Aftcastle in Faerie for your choice of glam item. (Dalmascan draped top/bottoms, Urban/Rebel Coat, Urban/Rebel Boots)"
NORMAL,11,come as you wish
NORMAL,11,come change that tonight ;p
NORMAL,11,couldn't tell because all you damn wanderers
NORMAL,11,diaval :O
NORMAL,11,do you have a little furry in you?
NORMAL,11,Do you have wifi instead?
NORMAL,11,do you want to?
NORMAL,11,"does anyone remember the quote "" The legacy of the crystals have shaped our history for long enough"""
NORMAL,11,ewww no
NORMAL,11,"fc's will just milk new players for company credits, join an fc with people you know"
NORMAL,11,fear
NORMAL,11,Feel free to ask the lovely staff for anything you desire ~ ＾ω＾ ) /
NORMAL,11,Femhrothgar are male Miqo'te
NORMAL,11,"ffvii is severly overrated, also Aerith is better than Tifa in every debate"
NORMAL,11,Friendly PSA do not open links whispered to you it is a scam to steal your login information!
NORMAL,11,fund me a house here
NORMAL,11,Get a new replacement head
NORMAL,11,give me more erp glams just to make Lhei mad
NORMAL,11,give me your gil first
NORMAL,11,"Glamour contest announcement! January 9th at 8PM ST. Big prizes to be won, all welcome. More info at https://i.imgur.com/996ZA5V.png or send a Tell!"
NORMAL,11,"Glamour contest announcement! January 9th at 8PM ST. Big prizes to be won, all welcome. More info at https://i.imgur.com/996ZA5V.png or send a Tell!"
NORMAL,11,"Goblet Ward 23, Plot 41, medium house available for relocation."
NORMAL,11,guess pull is now 26 :p
NORMAL,11,guys go to ward 4 plot 15 in mist cerberus
NORMAL,11,"Hey guys Mr Beast here, today i'm gonna eat 4000 eggs in front of catgirls, for absolutely no reason! Make sure to like, subscribe, and follow so you can see me get sent to the hospita-"
NORMAL,11,Hi all ^.^ I’m conducting a study on LGBT-inclusive/friendly guilds and their impact on LGBTQIA+ members. I am hoping you can share my survey with your LGBTQIA+ FC members. Their participation would be most welcome and helpful in making this study a success. Chance to win 60-day FFXIV time card or e-gift card of equal value. Feel free to pass along the survey! https://www.surveymonkey.com/r/ffxivlgbt
NORMAL,11,hope they enjoy retirement
NORMAL,11,hopefuly Garlemaid gear gets a new design next expac. something more military esc since they're fighting amungst themselves
NORMAL,11,how does a new player make freinds ? ^ - ^
NORMAL,11,How does one even check their ping on ffxiv anyways?
NORMAL,11,how was the new WoW expac
NORMAL,11,I need women.
NORMAL,11,i will stick to this sweet sweet gta5 rp on twitch im watching. its more entertaining by far
NORMAL,11,"I, obviously, am the Alpha Male."
NORMAL,11,î‚»Looking for Party (Caerith Nie'tha)  Please come help ^^
NORMAL,11,ice gimmie an inv again
NORMAL,11,idk why they bother showing how many packets you send and receive
NORMAL,11,if panties is singular whats the plural
NORMAL,11,"If you don't arrive, we will create the ideal Caramel Mocha."
NORMAL,11,"If you don't come within the next three minutes, I will claim her for myself!"
NORMAL,11,"If you want to be notified about trains, S Ranks or Special Achievement Fates, join the Faloop discord today. No Bots, just people working hard: https://discord.gg/wQt8yzE"
